available_time,close,atr14,bias,resolution,target_dir,touch_time,time_to_touch_min,D1_HTF_BIAS,D2_TREND_PRESSURE,D3_PRE12H_MOMENTUM,D4_CONSENSUS_2OF3
2026-02-12 04:00:00,5063.11,66.37276879399235,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-02-12 08:00:00,5075.46,63.58185673727862,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-02-12 12:00:00,5073.07,61.426009827473045,BULL,BEAR_FIRST,-1.0,2026-02-12 18:12:00,372.0,1,1,-1,1
2026-02-12 16:00:00,5075.35,59.5284376969393,BULL,BEAR_FIRST,-1.0,2026-02-12 18:11:00,131.0,1,1,1,1
2026-02-12 20:00:00,4940.92,69.49783500430081,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2026-02-13 00:00:00,4919.66,68.21156107542217,NEUTRAL,BULL_FIRST,1.0,2026-02-13 03:49:00,229.0,0,0,-1,0
2026-02-16 08:00:00,4990.53,63.33743591710823,BULL,NO_BREAKOUT,0.0,,,1,0,0,0
2026-02-16 12:00:00,5013.42,61.12976192302909,BULL,NO_BREAKOUT,0.0,,,1,1,0,1
2026-02-16 16:00:00,4997.14,58.72335035709842,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2026-02-16 20:00:00,4991.55,56.705253903019916,BULL,BEAR_FIRST,-1.0,2026-02-17 02:58:00,418.0,1,0,1,1
2026-02-17 00:00:00,4993.49,53.28345005280422,NEUTRAL,BEAR_FIRST,-1.0,2026-02-17 02:58:00,178.0,0,0,-1,0
2026-02-17 04:00:00,4957.4,55.028917906175366,NEUTRAL,BEAR_FIRST,-1.0,2026-02-17 07:17:00,197.0,0,0,-1,0
2026-02-18 16:00:00,4954.27,55.7886021596665,NEUTRAL,BULL_FIRST,1.0,2026-02-18 18:47:00,167.0,0,0,1,0
2026-02-18 20:00:00,4999.18,55.98370200540464,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-19 00:00:00,4979.28,54.147009005018624,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-19 04:00:00,4973.08,52.272222647517275,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-19 08:00:00,4996.83,50.88420674412319,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-02-19 12:00:00,4995.69,49.302477690971585,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-19 16:00:00,4997.04,47.62444357018787,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-19 20:00:00,4984.81,48.41269760088879,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-02-20 00:00:00,4999.04,47.01179062939675,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-20 04:00:00,4996.93,45.740948441582646,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-02-20 08:00:00,5011.78,44.62302355289818,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-02-20 12:00:00,5027.58,44.108521870548316,BULL,BULL_FIRST,1.0,2026-02-20 19:07:00,427.0,1,1,1,1
2026-02-20 16:00:00,5043.37,43.931484594080594,BULL,BEAR_FIRST,-1.0,2026-02-20 17:06:00,66.0,1,1,1,1
2026-02-20 20:00:00,5072.93,46.880664265932,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-21 00:00:00,5103.59,47.142045389794,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-24 16:00:00,5114.93,49.109861574455024,BULL,BULL_FIRST,1.0,2026-02-24 20:00:00,240.0,1,1,-1,1
2026-02-24 20:00:00,5163.63,50.60987146199393,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-02-25 00:00:00,5148.0,48.93773778613721,BULL,BULL_FIRST,1.0,2026-02-25 07:30:00,450.0,1,1,-1,1
2026-02-25 04:00:00,5176.65,49.874327944270284,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-26 20:00:00,5167.14,46.43840722985466,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-02-27 00:00:00,5187.0,46.017806713436485,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-27 04:00:00,5193.95,44.72153480533387,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-27 08:00:00,5197.7,43.44571089066714,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-02-27 12:00:00,5175.88,42.25744582704802,BULL,BULL_FIRST,1.0,2026-02-27 15:15:00,195.0,1,1,-1,1
2026-02-27 16:00:00,5222.97,44.35977112511606,BULL,BULL_FIRST,1.0,2026-02-27 23:39:00,459.0,1,1,1,1
2026-02-27 20:00:00,5234.55,44.32550175903636,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-03-10 16:00:00,5186.76,60.74300583039273,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-03-10 20:00:00,5227.41,60.20064827107901,NEUTRAL,BEAR_FIRST,-1.0,2026-03-10 21:19:00,79.0,0,0,1,0
2026-03-11 00:00:00,5195.62,61.22560196600195,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
2026-03-11 04:00:00,5215.3,59.47234468271612,BULL,NO_BREAKOUT,0.0,,,1,1,1,1
2026-03-11 08:00:00,5204.2,57.293605776807844,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-03-11 12:00:00,5187.34,55.70834822132159,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-03-11 16:00:00,5167.34,53.90346620551295,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-03-11 20:00:00,5175.46,53.686075762262,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-03-12 00:00:00,5176.16,51.91135606495758,BULL,NO_BREAKOUT,0.0,,,1,1,-1,1
2026-03-12 04:00:00,5152.73,51.93911634603206,BULL,NO_BREAKOUT,0.0,,,1,0,-1,0
2026-03-12 08:00:00,5142.4,50.6906080356012,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-03-12 12:00:00,5177.96,50.82842174734397,NEUTRAL,BEAR_FIRST,-1.0,2026-03-12 18:09:00,369.0,0,0,1,0
2026-03-12 16:00:00,5181.2,49.188534479676534,BULL,BEAR_FIRST,-1.0,2026-03-12 18:03:00,123.0,1,1,1,1
2026-03-12 20:00:00,5123.41,51.131496302556805,BULL,BEAR_FIRST,-1.0,2026-03-12 23:29:00,209.0,1,0,-1,0
2026-03-13 00:00:00,5080.63,52.80710370951698,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-13 04:00:00,5113.5,51.635882015980044,NEUTRAL,BEAR_FIRST,-1.0,2026-03-13 11:22:00,442.0,0,-1,-1,-1
2026-03-13 08:00:00,5104.08,49.77760472912432,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-13 12:00:00,5087.19,49.783490105615485,NEUTRAL,BEAR_FIRST,-1.0,2026-03-13 17:57:00,357.0,0,-1,1,0
2026-03-13 16:00:00,5118.12,49.19109795521443,NEUTRAL,BEAR_FIRST,-1.0,2026-03-13 17:50:00,110.0,0,-1,1,0
2026-03-13 20:00:00,5045.79,52.954590958413405,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-14 00:00:00,5018.52,53.03997731852671,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-17 12:00:00,5024.52,49.199743079538806,NEUTRAL,BEAR_FIRST,-1.0,2026-03-17 18:41:00,401.0,0,-1,1,0
2026-03-17 16:00:00,5011.57,48.09261857385745,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,1,0
2026-03-17 20:00:00,5001.77,48.78814581858191,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-18 00:00:00,5002.82,46.20899254582608,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-18 04:00:00,5004.08,44.28406450683852,NEUTRAL,NO_BREAKOUT,0.0,,,0,-1,-1,-1
2026-03-18 08:00:00,4986.77,43.54877418492147,NEUTRAL,BEAR_FIRST,-1.0,2026-03-18 14:40:00,400.0,0,-1,-1,-1
2026-03-18 12:00:00,4987.34,43.217433171712784,NEUTRAL,BEAR_FIRST,-1.0,2026-03-18 14:40:00,160.0,0,-1,-1,-1
2026-03-27 16:00:00,4437.58,77.88321311155642,BEAR,BULL_FIRST,1.0,2026-03-27 18:04:00,124.0,-1,-1,1,-1
2026-03-30 12:00:00,4538.05,79.00001654040936,BEAR,NO_BREAKOUT,0.0,,,-1,0,0,0
2026-03-30 16:00:00,4569.15,77.42930107323728,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2026-03-30 20:00:00,4539.72,76.6186367108632,BEAR,NO_BREAKOUT,0.0,,,-1,0,1,0
2026-03-31 00:00:00,4504.4,74.65944837437301,BEAR,BULL_FIRST,1.0,2026-03-31 04:24:00,264.0,-1,0,-1,-1
2026-03-31 04:00:00,4547.48,73.99805920477492,BEAR,NO_BREAKOUT,0.0,,,-1,0,-1,-1
2026-04-07 04:00:00,4654.72,60.42435490165709,NEUTRAL,NO_BREAKOUT,0.0,,,0,1,-1,0
2026-04-07 08:00:00,4659.47,59.541900980110135,NEUTRAL,NO_BREAKOUT,0.0,,,0,1,-1,0
2026-04-27 16:00:00,4699.05,36.15096592423378,BEAR,NO_BREAKOUT,0.0,,,-1,-1,1,-1
2026-04-27 20:00:00,4676.54,36.15375407250277,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-04-28 00:00:00,4679.79,34.85134306732401,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-04-28 04:00:00,4690.4,33.88196141965799,BEAR,BEAR_FIRST,-1.0,2026-04-28 08:06:00,246.0,-1,-1,-1,-1
2026-04-28 08:00:00,4667.51,33.2311070325396,BEAR,BEAR_FIRST,-1.0,2026-04-28 08:40:00,40.0,-1,-1,-1,-1
2026-04-28 12:00:00,4629.54,34.66317081592961,BEAR,BEAR_FIRST,-1.0,2026-04-28 14:20:00,140.0,-1,-1,-1,-1
2026-05-06 00:00:00,4555.83,35.5543135089068,BEAR,BULL_FIRST,1.0,2026-05-06 02:49:00,169.0,-1,-1,-1,-1
2026-05-13 12:00:00,4700.54,36.52225383154454,NEUTRAL,NO_BREAKOUT,0.0,,,0,1,-1,0
2026-05-13 16:00:00,4683.66,36.35780712929138,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-05-22 08:00:00,4527.06,35.99879391138463,BEAR,NO_BREAKOUT,0.0,,,-1,-1,1,-1
2026-05-22 12:00:00,4521.76,35.34602291771428,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-22 16:00:00,4528.15,34.72487842359187,BEAR,BEAR_FIRST,-1.0,2026-05-22 17:14:00,74.0,-1,-1,1,-1
2026-05-22 20:00:00,4514.8,35.50738710762104,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-23 00:00:00,4506.77,34.66685945707666,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-25 08:00:00,4564.61,36.13652677676506,BEAR,NO_BREAKOUT,0.0,,,-1,0,0,0
2026-05-25 12:00:00,4556.0,34.64534629271043,BEAR,NO_BREAKOUT,0.0,,,-1,0,0,0
2026-05-25 16:00:00,4567.51,33.882107271802546,BEAR,NO_BREAKOUT,0.0,,,-1,0,-1,-1
2026-05-25 20:00:00,4573.42,32.49624246667376,NEUTRAL,BEAR_FIRST,-1.0,2026-05-26 03:52:00,472.0,0,0,1,0
2026-05-26 00:00:00,4570.78,31.204368004768483,NEUTRAL,BEAR_FIRST,-1.0,2026-05-26 03:53:00,233.0,0,0,1,0
2026-05-26 04:00:00,4549.42,31.876198861570774,BEAR,NO_BREAKOUT,0.0,,,-1,0,-1,-1
2026-05-26 08:00:00,4525.29,31.51147037145861,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-26 12:00:00,4523.63,30.614936773497284,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-26 16:00:00,4520.3,31.27815557539037,BEAR,BEAR_FIRST,-1.0,2026-05-26 21:02:00,302.0,-1,-1,-1,-1
2026-05-26 20:00:00,4504.82,31.26828732000537,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-27 00:00:00,4506.5,31.050552511433576,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-05-27 04:00:00,4514.95,30.973370189188337,BEAR,BEAR_FIRST,-1.0,2026-05-27 09:21:00,321.0,-1,-1,-1,-1
2026-05-27 08:00:00,4510.02,30.559558032817762,BEAR,BEAR_FIRST,-1.0,2026-05-27 10:49:00,169.0,-1,-1,1,-1
2026-05-27 12:00:00,4497.74,31.087446744759337,BEAR,BEAR_FIRST,-1.0,2026-05-27 13:39:00,99.0,-1,-1,-1,-1
2026-06-29 08:00:00,4052.08,39.417068485799376,BEAR,NO_BREAKOUT,0.0,,,-1,-1,0,-1
2026-06-29 12:00:00,4046.87,38.683706451099425,BEAR,BEAR_FIRST,-1.0,2026-06-29 17:13:00,313.0,-1,-1,0,-1
2026-06-29 16:00:00,4043.42,38.111298847449476,BEAR,BEAR_FIRST,-1.0,2026-06-29 17:15:00,75.0,-1,-1,-1,-1
2026-06-29 20:00:00,4023.8,39.08120607263166,BEAR,BEAR_FIRST,-1.0,2026-06-30 03:56:00,476.0,-1,-1,-1,-1
2026-06-30 00:00:00,4014.54,38.201834210300824,BEAR,BEAR_FIRST,-1.0,2026-06-30 04:02:00,242.0,-1,-1,-1,-1
2026-06-30 04:00:00,3986.99,38.490988909565054,BEAR,BEAR_FIRST,-1.0,2026-06-30 04:07:00,7.0,-1,-1,-1,-1
2026-06-30 08:00:00,3985.38,39.751632558881866,BEAR,BULL_FIRST,1.0,2026-06-30 09:32:00,92.0,-1,-1,-1,-1
2026-06-30 16:00:00,4010.05,40.45707093087263,BEAR,BULL_FIRST,1.0,2026-06-30 17:20:00,80.0,-1,-1,1,-1
2026-07-01 00:00:00,4010.82,40.150433608762604,BEAR,BEAR_FIRST,-1.0,2026-07-01 05:05:00,305.0,-1,-1,-1,-1
2026-07-01 04:00:00,3996.53,39.07540263670813,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-07-01 08:00:00,3976.42,38.39073101980042,BEAR,BULL_FIRST,1.0,2026-07-01 14:11:00,371.0,-1,-1,-1,-1
2026-07-01 12:00:00,3974.31,37.379964518386124,BEAR,BULL_FIRST,1.0,2026-07-01 14:10:00,130.0,-1,-1,-1,-1
2026-07-01 16:00:00,4022.67,39.18639562421569,BEAR,BULL_FIRST,1.0,2026-07-01 16:38:00,38.0,-1,0,1,0
2026-07-07 20:00:00,4144.94,34.4652230911672,NEUTRAL,BEAR_FIRST,-1.0,2026-07-07 22:07:00,127.0,0,1,1,1
2026-07-08 00:00:00,4104.97,35.992707156083824,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,-1,0
2026-07-08 04:00:00,4111.36,35.62037093064928,NEUTRAL,BEAR_FIRST,-1.0,2026-07-08 11:36:00,456.0,0,0,-1,0
2026-07-08 08:00:00,4124.9,35.5539158641743,NEUTRAL,BEAR_FIRST,-1.0,2026-07-08 11:17:00,197.0,0,0,-1,0
2026-07-10 00:00:00,4123.54,36.53401125146032,NEUTRAL,NO_BREAKOUT,0.0,,,0,1,1,1
2026-07-10 04:00:00,4126.32,34.917296162070336,NEUTRAL,NO_BREAKOUT,0.0,,,0,1,1,1
2026-07-13 16:00:00,4067.18,34.111560462315744,BEAR,BEAR_FIRST,-1.0,2026-07-13 17:07:00,67.0,-1,-1,-1,-1
2026-07-14 04:00:00,4004.07,35.259347061117964,BEAR,NO_BREAKOUT,0.0,,,-1,-1,-1,-1
2026-07-14 12:00:00,4015.76,33.85015129249456,BEAR,BULL_FIRST,1.0,2026-07-14 15:30:00,210.0,-1,-1,1,-1
2026-07-16 12:00:00,4035.19,33.3386744175527,BEAR,BEAR_FIRST,-1.0,2026-07-16 15:44:00,224.0,-1,-1,-1,-1
2026-07-21 00:00:00,4007.79,31.810706711837042,BEAR,BULL_FIRST,1.0,2026-07-21 05:36:00,336.0,-1,-1,-1,-1
2026-07-21 04:00:00,4024.72,31.494227660991516,BEAR,BULL_FIRST,1.0,2026-07-21 08:26:00,266.0,-1,0,1,0
2026-07-21 08:00:00,4049.48,31.617497113777855,BEAR,BULL_FIRST,1.0,2026-07-21 09:48:00,108.0,-1,0,1,0
2026-07-21 12:00:00,4062.72,32.049104462793714,NEUTRAL,NO_BREAKOUT,0.0,,,0,0,1,0
